imagen,brightness,detectado,EAR
closed_eye_0501.jpg_face_2.jpg,40,1,0.105521
closed_eye_0503.jpg_face_1.jpg,40,1,0.0583
closed_eye_0505.jpg_face_1.jpg,40,1,0.105326
closed_eye_0523.jpg_face_2.jpg,40,1,0.052641
closed_eye_0539.jpg_face_1.jpg,40,1,0.058163
closed_eye_0544.jpg_face_1.jpg,40,1,0.118409
closed_eye_0548.jpg_face_1.jpg,40,1,0.097881
closed_eye_0557.jpg_face_1.jpg,40,1,0.062744
closed_eye_0559.jpg_face_1.jpg,40,1,0.073537
closed_eye_0565.jpg_face_1.jpg,40,1,0.099012
closed_eye_0566.jpg_face_1.jpg,40,1,0.10074
closed_eye_0593.jpg_face_1.jpg,40,1,0.255168
closed_eye_0597.jpg_face_2.jpg,40,1,0.062803
closed_eye_0602.jpg_face_1.jpg,40,1,0.107458
closed_eye_0603.jpg_face_1.jpg,40,1,0.079532
closed_eye_0607.jpg_face_1.jpg,40,1,0.059706
closed_eye_0619.jpg_face_1.jpg,40,1,0.120641
closed_eye_0622.jpg_face_1.jpg,40,1,0.113169
closed_eye_0625.jpg_face_2.jpg,40,1,0.066812
closed_eye_0627.jpg_face_1.jpg,40,1,0.086183
closed_eye_0639.jpg_face_2.jpg,40,1,0.045351
closed_eye_0641.jpg_face_1.jpg,40,1,0.067952
closed_eye_0653.jpg_face_2.jpg,40,1,0.066406
closed_eye_0657.jpg_face_1.jpg,40,1,0.050464
closed_eye_0658.jpg_face_2.jpg,40,1,0.069029
closed_eye_0665.jpg_face_1.jpg,40,1,0.089721
closed_eye_0668.jpg_face_1.jpg,40,1,0.069591
closed_eye_0670.jpg_face_1.jpg,40,1,0.09642
closed_eye_0675.jpg_face_1.jpg,40,1,0.137984
closed_eye_0682.jpg_face_3.jpg,40,1,0.059443
closed_eye_0685.jpg_face_2.jpg,40,1,0.146027
closed_eye_0686.jpg_face_1.jpg,40,1,0.130962
closed_eye_0690.jpg_face_1.jpg,40,1,0.170515
closed_eye_0695.jpg_face_2.jpg,40,1,0.111435
closed_eye_0698.jpg_face_1.jpg,40,1,0.11872
closed_eye_0713.jpg_face_1.jpg,40,1,0.073728
closed_eye_0717.jpg_face_4.jpg,40,1,0.087466
closed_eye_0721.jpg_face_4.jpg,40,1,0.070103
closed_eye_0727.jpg_face_1.jpg,40,1,0.110379
closed_eye_0735.jpg_face_4.jpg,40,1,0.103027
closed_eye_0745.jpg_face_2.jpg,40,1,0.060204
closed_eye_0754.jpg_face_1.jpg,40,1,0.039435
closed_eye_0767.jpg_face_2.jpg,40,1,0.072161
closed_eye_0770.jpg_face_1.jpg,40,1,0.053603
closed_eye_0773.jpg_face_2.jpg,40,1,0.036982
closed_eye_0778.jpg_face_1.jpg,40,1,0.023783
closed_eye_0804.jpg_face_1.jpg,40,1,0.045989
closed_eye_0809.jpg_face_2.jpg,40,0,
closed_eye_0811.jpg_face_2.jpg,40,1,0.069592
closed_eye_0816.jpg_face_1.jpg,40,0,
closed_eye_0825.jpg_face_1.jpg,40,1,0.091683
closed_eye_0827.jpg_face_1.jpg,40,1,0.055582
closed_eye_0836.jpg_face_1.jpg,40,1,0.04139
closed_eye_0843.jpg_face_1.jpg,40,1,0.067537
closed_eye_0851.jpg_face_2.jpg,40,1,0.073905
closed_eye_0855.jpg_face_1.jpg,40,1,0.055523
closed_eye_0860.jpg_face_1.jpg,40,1,0.066227
closed_eye_0862.jpg_face_1.jpg,40,1,0.093147
closed_eye_0865.jpg_face_1.jpg,40,1,0.049403
closed_eye_0870.jpg_face_1.jpg,40,1,0.058232
closed_eye_0873.jpg_face_1.jpg,40,1,0.050053
closed_eye_0882.jpg_face_1.jpg,40,1,0.02335
closed_eye_0886.jpg_face_1.jpg,40,1,0.051746
closed_eye_0887.jpg_face_1.jpg,40,1,0.073974
closed_eye_0888.BMP_face_1.jpg,40,1,0.079144
closed_eye_0890.jpg_face_1.jpg,40,1,0.079147
closed_eye_0899.jpg_face_1.jpg,40,1,0.127073
closed_eye_0902.jpg_face_1.jpg,40,1,0.124753
closed_eye_0903.jpg_face_1.jpg,40,1,0.088041
closed_eye_0912.jpg_face_1.jpg,40,1,0.061732
closed_eye_0918.jpg_face_4.jpg,40,1,0.199029
closed_eye_0919.jpg_face_2.jpg,40,1,0.175219
closed_eye_0919.jpg_face_3.jpg,40,1,0.190739
closed_eye_0927.jpg_face_1.jpg,40,1,0.073882
closed_eye_0948.jpg_face_2.jpg,40,1,0.060984
closed_eye_0957.JPG_face_1.jpg,40,1,0.065845
closed_eye_0985.jpg_face_1.jpg,40,1,0.062421
closed_eye_1008.jpeg_face_1.jpg,40,1,0.046032
closed_eye_1056.jpg_face_1.jpg,40,1,0.066789
closed_eye_1073.jpg_face_2.jpg,40,1,0.054531
closed_eye_1077.jpg_face_3.jpg,40,1,0.127345
closed_eye_1079.jpg_face_1.jpg,40,1,0.065008
closed_eye_1101.jpg_face_2.jpg,40,1,0.107406
closed_eye_1113.jpg_face_3.jpg,40,1,0.060519
closed_eye_1117.jpg_face_1.jpg,40,1,0.103738
closed_eye_1118.jpg_face_1.jpg,40,1,0.080766
closed_eye_1119.jpg_face_1.jpg,40,1,0.07756
closed_eye_1120.jpg_face_1.jpg,40,1,0.043071
closed_eye_1126.jpg_face_1.jpg,40,1,0.084593
closed_eye_1127.jpg_face_1.jpg,40,1,0.102213
closed_eye_1130.jpg_face_1.jpg,40,0,
closed_eye_1139.BMP_face_1.jpg,40,1,0.094364
closed_eye_1149.jpg_face_1.jpg,40,1,0.228056
closed_eye_1152.jpg_face_1.jpg,40,1,0.079788
closed_eye_1153.jpg_face_1.jpg,40,1,0.046436
closed_eye_1181.jpg_face_1.jpg,40,1,0.146351
closed_eye_1193.jpg_face_1.jpg,40,1,0.057881
closed_eye_1194.jpg_face_3.jpg,40,1,0.067067
closed_eye_1199.jpg_face_1.jpg,40,1,0.053404
closed_eye_1205.jpg_face_2.jpg,40,1,0.028211
closed_eye_1219.jpg_face_1.jpg,40,1,0.148842
closed_eye_1220.jpg_face_1.jpg,40,1,0.069091
closed_eye_1228.jpg_face_2.jpg,40,1,0.128552
closed_eye_1232.jpg_face_2.jpg,40,1,0.090762
closed_eye_1236.jpg_face_1.jpg,40,1,0.085395
closed_eye_1237.jpg_face_1.jpg,40,1,0.044181
closed_eye_1237.jpg_face_2.jpg,40,1,0.09553
closed_eye_1240.jpg_face_2.jpg,40,1,0.045076
closed_eye_1242.jpg_face_1.jpg,40,1,0.083499
closed_eye_1243.jpg_face_4.jpg,40,1,0.055719
closed_eye_1249.jpg_face_1.jpg,40,1,0.087391
closed_eye_1253.jpg_face_1.jpg,40,1,0.1244
closed_eye_1255.jpg_face_2.jpg,40,1,0.092989
closed_eye_1265.jpg_face_2.jpg,40,1,0.031724
closed_eye_1266.jpg_face_1.jpg,40,1,0.076412
closed_eye_1269.jpg_face_1.jpg,40,1,0.135157
closed_eye_1270.jpg_face_1.jpg,40,1,0.089999
closed_eye_1274.jpg_face_1.jpg,40,1,0.138604
closed_eye_1276.jpg_face_6.jpg,40,1,0.095657
closed_eye_1278.jpg_face_3.jpg,40,1,0.145609
closed_eye_1281.jpg_face_1.jpg,40,1,0.090681
closed_eye_1286.jpg_face_2.jpg,40,1,0.081266
closed_eye_1291.jpg_face_3.jpg,40,1,0.07721
closed_eye_1295.jpg_face_2.jpg,40,1,0.068458
closed_eye_1297.jpg_face_2.jpg,40,1,0.122855
closed_eye_1304.jpg_face_2.jpg,40,1,0.087586
closed_eye_1305.jpg_face_1.jpg,40,1,0.190558
closed_eye_1312.jpg_face_2.jpg,40,1,0.076471
closed_eye_1315.jpg_face_2.jpg,40,1,0.040806
closed_eye_1318.jpg_face_2.jpg,40,1,0.074947
closed_eye_1319.jpg_face_1.jpg,40,1,0.079828
closed_eye_1324.jpg_face_1.jpg,40,1,0.081864
closed_eye_1327.jpg_face_1.jpg,40,1,0.063081
closed_eye_1333.jpg_face_10.jpg,40,1,0.046753
closed_eye_1336.jpg_face_2.jpg,40,1,0.065088
closed_eye_1338.jpg_face_1.jpg,40,1,0.08614
closed_eye_1343.jpg_face_1.jpg,40,1,0.076529
closed_eye_1344.jpg_face_1.jpg,40,1,0.159286
closed_eye_1346.jpg_face_3.jpg,40,1,0.088731
closed_eye_1353.jpg_face_1.jpg,40,1,0.056482
closed_eye_1360.jpg_face_1.jpg,40,1,0.074338
closed_eye_1362.BMP_face_3.jpg,40,1,0.06529
closed_eye_1363.jpg_face_1.jpg,40,1,0.045073
closed_eye_1365.jpg_face_1.jpg,40,1,0.092839
closed_eye_1368.jpg_face_1.jpg,40,1,0.06646
closed_eye_1369.BMP_face_1.jpg,40,1,0.05708
closed_eye_1376.jpg_face_2.jpg,40,0,
closed_eye_1382.jpg_face_2.jpg,40,0,
closed_eye_1386.jpg_face_2.jpg,40,1,0.076279
closed_eye_1387.BMP_face_1.jpg,40,1,0.13518
closed_eye_1388.jpg_face_2.jpg,40,1,0.116241
closed_eye_1393.jpg_face_1.jpg,40,1,0.131435
closed_eye_1394.jpg_face_1.jpg,40,0,
closed_eye_1394.jpg_face_3.jpg,40,1,0.04713
closed_eye_1395.BMP_face_1.jpg,40,1,0.061397
closed_eye_1396.jpg_face_1.jpg,40,1,0.07621
closed_eye_1411.jpg_face_1.jpg,40,0,
closed_eye_1426.jpg_face_1.jpg,40,1,0.050344
closed_eye_1427.jpg_face_2.jpg,40,1,0.098437
closed_eye_1431.jpg_face_2.jpg,40,1,0.144069
closed_eye_1434.jpg_face_1.jpg,40,1,0.049914
closed_eye_1435.png_face_1.jpg,40,1,0.038343
closed_eye_1445.jpg_face_1.jpg,40,1,0.148512
closed_eye_1462.jpg_face_2.jpg,40,1,0.079212
closed_eye_1463.jpg_face_1.jpg,40,1,0.072648
closed_eye_1465.jpg_face_1.jpg,40,1,0.064398
closed_eye_1467.jpg_face_1.jpg,40,1,0.084808
closed_eye_1479.jpg_face_1.jpg,40,1,0.108977
closed_eye_1480.jpg_face_4.jpg,40,1,0.080765
closed_eye_1488.jpg_face_1.jpg,40,1,0.090673
closed_eye_1489.jpg_face_2.jpg,40,0,
closed_eye_1490.jpg_face_1.jpg,40,1,0.093113
closed_eye_1493.jpg_face_1.jpg,40,1,0.220006
closed_eye_1496.jpg_face_1.jpg,40,1,0.078913
closed_eye_1497.jpg_face_1.jpg,40,1,0.07355
closed_eye_1497.jpg_face_3.jpg,40,1,0.049783
closed_eye_1502.jpg_face_1.jpg,40,1,0.058701
closed_eye_1502.jpg_face_2.jpg,40,1,0.086981
closed_eye_1508.jpg_face_2.jpg,40,0,
closed_eye_1508.jpg_face_3.jpg,40,1,0.178142
closed_eye_1509.jpg_face_6.jpg,40,1,0.135567
closed_eye_1512.jpg_face_1.jpg,40,1,0.037325
closed_eye_1531.jpg_face_1.jpg,40,1,0.118922
closed_eye_1533.jpg_face_2.jpg,40,1,0.08723
closed_eye_1543.jpg_face_1.jpg,40,1,0.255536
closed_eye_1550.BMP_face_2.jpg,40,1,0.036939
closed_eye_1558.jpg_face_1.jpg,40,1,0.070815
closed_eye_1560.jpg_face_1.jpg,40,1,0.076164
closed_eye_1561.jpg_face_1.jpg,40,1,0.037675
closed_eye_1567.jpg_face_1.jpg,40,1,0.152679
closed_eye_1579.BMP_face_1.jpg,40,1,0.088887
closed_eye_1581.jpg_face_1.jpg,40,1,0.079794
closed_eye_1589.jpg_face_1.jpg,40,1,0.179588
closed_eye_1594.jpg_face_1.jpg,40,1,0.044815
closed_eye_1613.BMP_face_1.jpg,40,1,0.123796
closed_eye_1622.jpg_face_2.jpg,40,1,0.085671
closed_eye_1627.jpg_face_1.jpg,40,1,0.070567
closed_eye_1630.jpg_face_1.jpg,40,1,0.08159
closed_eye_1631.jpg_face_1.jpg,40,1,0.075419
closed_eye_1640.jpg_face_1.jpg,40,1,0.097687
closed_eye_1641.jpg_face_2.jpg,40,1,0.041525
closed_eye_1648.jpg_face_2.jpg,40,1,0.102092
closed_eye_1649.jpg_face_1.jpg,40,1,0.10456
closed_eye_1652.jpg_face_1.jpg,40,1,0.05696
closed_eye_1655.BMP_face_1.jpg,40,1,0.060394
closed_eye_1659.jpg_face_1.jpg,40,1,0.055296
closed_eye_1666.jpg_face_1.jpg,40,1,0.040907
closed_eye_1667.jpg_face_1.jpg,40,1,0.070679
closed_eye_1670.jpg_face_1.jpg,40,1,0.059035
closed_eye_1670.jpg_face_2.jpg,40,1,0.08494
closed_eye_1671.jpg_face_1.jpg,40,1,0.14587
closed_eye_1674.BMP_face_1.jpg,40,1,0.048055
closed_eye_1679.BMP_face_1.jpg,40,1,0.060928
closed_eye_1680.jpg_face_1.jpg,40,1,0.128465
closed_eye_1690.jpg_face_1.jpg,40,1,0.041273
closed_eye_1691.jpg_face_3.jpg,40,1,0.169962
closed_eye_1693.jpg_face_1.jpg,40,1,0.06861
closed_eye_1702.BMP_face_1.jpg,40,1,0.152155
closed_eye_1702.BMP_face_2.jpg,40,1,0.124535
closed_eye_1705.jpg_face_1.jpg,40,1,0.091843
closed_eye_1711.jpg_face_1.jpg,40,1,0.075167
closed_eye_1730.jpg_face_1.jpg,40,1,0.113466
closed_eye_1740.jpg_face_1.jpg,40,1,0.059815
closed_eye_1745.jpg_face_3.jpg,40,1,0.069053
closed_eye_1750.jpg_face_2.jpg,40,1,0.038314
closed_eye_1756.jpg_face_1.jpg,40,1,0.063581
closed_eye_1761.jpg_face_1.jpg,40,1,0.144522
closed_eye_1766.jpg_face_2.jpg,40,1,0.032163
closed_eye_1776.jpg_face_3.jpg,40,1,0.176794
closed_eye_1777.jpg_face_1.jpg,40,1,0.057719
closed_eye_1781.jpg_face_1.jpg,40,0,
closed_eye_1789.jpg_face_1.jpg,40,1,0.16829
closed_eye_1796.jpg_face_1.jpg,40,1,0.104314
closed_eye_1804.jpg_face_1.jpg,40,1,0.089021
closed_eye_1806.jpg_face_1.jpg,40,1,0.082398
closed_eye_1807.jpg_face_1.jpg,40,1,0.095394
closed_eye_1808.jpg_face_1.jpg,40,1,0.039216
closed_eye_1810.jpg_face_1.jpg,40,1,0.055396
closed_eye_1820.jpg_face_1.jpg,40,1,0.108825
closed_eye_1841.jpg_face_1.jpg,40,1,0.081511
closed_eye_1842.jpg_face_1.jpg,40,1,0.096416
closed_eye_1843.jpg_face_1.jpg,40,1,0.030544
closed_eye_1849.jpg_face_1.jpg,40,1,0.072699
closed_eye_1850.jpg_face_1.jpg,40,1,0.031159
closed_eye_1856.jpg_face_1.jpg,40,1,0.096773
closed_eye_1858.jpg_face_2.jpg,40,1,0.092806
closed_eye_1866.jpg_face_1.jpg,40,1,0.082413
closed_eye_1868.jpg_face_1.jpg,40,1,0.023823
closed_eye_1869.jpg_face_1.jpg,40,1,0.07879
closed_eye_1878.jpg_face_1.jpg,40,1,0.104583
closed_eye_1889.jpg_face_1.jpg,40,1,0.028578
closed_eye_1890.jpg_face_1.jpg,40,1,0.072693
closed_eye_1924.jpg_face_1.jpg,40,1,0.078206
closed_eye_1934.png_face_1.jpg,40,1,0.076963
closed_eye_1935.jpg_face_1.jpg,40,1,0.087527
closed_eye_1942.jpg_face_2.jpg,40,1,0.050711
closed_eye_1944.jpg_face_1.jpg,40,1,0.0655
closed_eye_1952.jpg_face_1.jpg,40,1,0.063198
closed_eye_1956.jpg_face_1.jpg,40,1,0.047668
closed_eye_1959.jpg_face_2.jpg,40,1,0.061184
closed_eye_1963.jpg_face_1.jpg,40,1,0.054002
closed_eye_1964.jpg_face_1.jpg,40,1,0.073711
closed_eye_1972.jpg_face_1.jpg,40,1,0.068987
closed_eye_1973.jpg_face_1.jpg,40,0,
closed_eye_2015.jpg_face_1.jpg,40,1,0.021413
closed_eye_2024.jpg_face_1.jpg,40,1,0.064596
closed_eye_2035.jpg_face_1.jpg,40,1,0.094948
closed_eye_2038.jpg_face_2.jpg,40,1,0.111375
closed_eye_2041.jpg_face_1.jpg,40,1,0.033337
closed_eye_2051.jpg_face_1.jpg,40,1,0.0847
closed_eye_2054.jpg_face_1.jpg,40,1,0.098843
closed_eye_2062.jpg_face_2.jpg,40,1,0.04556
closed_eye_2065.jpg_face_1.jpg,40,1,0.060281
closed_eye_2071.jpg_face_1.jpg,40,1,0.062626
closed_eye_2074.jpg_face_3.jpg,40,1,0.045478
closed_eye_2075.jpg_face_1.jpg,40,1,0.088214
closed_eye_2079.jpg_face_1.jpg,40,1,0.145416
closed_eye_2093.jpg_face_2.jpg,40,1,0.128536
closed_eye_2094.jpg_face_1.jpg,40,1,0.057832
closed_eye_2097.jpg_face_1.jpg,40,1,0.120157
closed_eye_2098.jpg_face_2.jpg,40,1,0.093679
closed_eye_2100.jpg_face_1.jpg,40,1,0.084734
closed_eye_2109.jpg_face_1.jpg,40,0,
closed_eye_2111.jpg_face_1.jpg,40,1,0.165983
closed_eye_2123.jpg_face_2.jpg,40,1,0.14271
closed_eye_2125.jpg_face_2.jpg,40,1,0.094797
closed_eye_2128.BMP_face_1.jpg,40,1,0.06437
closed_eye_2132.jpg_face_3.jpg,40,1,0.060453
closed_eye_2137.jpg_face_1.jpg,40,1,0.064374
closed_eye_2144.jpg_face_2.jpg,40,1,0.106485
closed_eye_2145.jpg_face_4.jpg,40,1,0.074582
closed_eye_2146.jpg_face_1.jpg,40,1,0.082329
closed_eye_2164.jpg_face_1.jpg,40,1,0.145075
closed_eye_2165.jpg_face_1.jpg,40,1,0.152307
closed_eye_2169.jpg_face_1.jpg,40,1,0.071518
closed_eye_2181.jpg_face_1.jpg,40,1,0.076719
closed_eye_2183.jpg_face_1.jpg,40,1,0.102743
closed_eye_2191.jpg_face_1.jpg,40,1,0.057443
closed_eye_2192.jpg_face_1.jpg,40,1,0.044354
closed_eye_2200.jpg_face_1.jpg,40,1,0.068619
closed_eye_2215.jpg_face_1.jpg,40,1,0.188218
closed_eye_2217.jpg_face_1.jpg,40,1,0.069834
closed_eye_2218.jpg_face_1.jpg,40,1,0.043737
closed_eye_2222.jpg_face_1.jpg,40,1,0.093443
closed_eye_2234.jpg_face_1.jpg,40,1,0.128836
closed_eye_2234.jpg_face_2.jpg,40,1,0.103423
closed_eye_2243.jpg_face_2.jpg,40,0,
closed_eye_2249.jpg_face_1.jpg,40,1,0.136483
closed_eye_2255.jpg_face_1.jpg,40,1,0.103738
closed_eye_2256.jpg_face_1.jpg,40,1,0.055465
closed_eye_2259.jpg_face_1.jpg,40,1,0.053462
closed_eye_2261.jpg_face_3.jpg,40,1,0.140455
closed_eye_2288.jpg_face_1.jpg,40,1,0.066789
closed_eye_2295.jpg_face_1.jpg,40,1,0.051191
closed_eye_2301.jpg_face_1.jpg,40,1,0.049544
closed_eye_2303.jpg_face_1.jpg,40,1,0.01953
closed_eye_2303.jpg_face_2.jpg,40,1,0.057696
closed_eye_2304.jpg_face_16.jpg,40,1,0.107554
closed_eye_2313.jpg_face_1.jpg,40,1,0.126129
closed_eye_2313.jpg_face_2.jpg,40,1,0.101362
closed_eye_2317.jpg_face_1.jpg,40,1,0.125268
closed_eye_2338.jpg_face_1.jpg,40,1,0.048282
closed_eye_2339.jpg_face_1.jpg,40,1,0.089584
closed_eye_2356.jpg_face_1.jpg,40,1,0.028664
closed_eye_2358.jpg_face_2.jpg,40,1,0.064249
closed_eye_2363.jpg_face_1.jpg,40,1,0.145339
closed_eye_2367.jpg_face_1.jpg,40,1,0.147448
closed_eye_2372.jpg_face_1.jpg,40,1,0.135549
closed_eye_2372.jpg_face_2.jpg,40,1,0.18118
closed_eye_2377.jpg_face_2.jpg,40,1,0.033786
closed_eye_2379.jpg_face_1.jpg,40,1,0.057097
closed_eye_2383.jpg_face_2.jpg,40,1,0.097894
closed_eye_2384.jpg_face_1.jpg,40,1,0.068948
closed_eye_2386.jpg_face_1.jpg,40,1,0.090103
closed_eye_2395.jpg_face_1.jpg,40,1,0.122141
closed_eye_2395.jpg_face_2.jpg,40,1,0.102616
closed_eye_2403.jpg_face_1.jpg,40,1,0.078465
closed_eye_2406.jpg_face_1.jpg,40,0,
closed_eye_2413.jpg_face_1.jpg,40,1,0.169446
closed_eye_2413.jpg_face_3.jpg,40,1,0.054927
closed_eye_2440.jpg_face_1.jpg,40,1,0.070131
closed_eye_2442.jpg_face_1.jpg,40,0,
closed_eye_2448.jpg_face_1.jpg,40,1,0.044905
closed_eye_2461.jpg_face_1.jpg,40,1,0.120219
closed_eye_2464.jpg_face_2.jpg,40,1,0.063747
closed_eye_2466.jpg_face_1.jpg,40,1,0.064075
closed_eye_2476.jpg_face_1.jpg,40,1,0.087342
closed_eye_2481.jpg_face_1.jpg,40,1,0.122808
closed_eye_2488.jpg_face_1.jpg,40,1,0.087372
closed_eye_2491.jpg_face_1.jpg,40,1,0.067524
closed_eye_2500.jpg_face_1.jpg,40,1,0.146318
closed_eye_2501.jpg_face_2.jpg,40,1,0.081639
closed_eye_2504.jpg_face_1.jpg,40,1,0.201885
closed_eye_2506.jpg_face_1.jpg,40,1,0.156433
closed_eye_2511.jpg_face_1.jpg,40,1,0.132706
closed_eye_2518.jpg_face_1.jpg,40,1,0.057228
closed_eye_2530.jpg_face_1.jpg,40,1,0.031317
closed_eye_2534.jpg_face_1.jpg,40,1,0.071226
closed_eye_2544.BMP_face_1.jpg,40,1,0.064406
closed_eye_2547.jpg_face_1.jpg,40,1,0.058829
closed_eye_2557.jpg_face_1.jpg,40,1,0.063329
closed_eye_2562.jpg_face_1.jpg,40,1,0.110395
closed_eye_2568.jpg_face_1.jpg,40,1,0.082802
closed_eye_2574.jpg_face_1.jpg,40,1,0.088421
closed_eye_2578.jpg_face_1.jpg,40,1,0.082887
closed_eye_2582.jpg_face_1.jpg,40,1,0.051656
closed_eye_2585.jpg_face_1.jpg,40,1,0.041676
closed_eye_2596.jpg_face_8.jpg,40,1,0.119572
closed_eye_2597.jpg_face_1.jpg,40,1,0.075754
closed_eye_2600.jpg_face_1.jpg,40,1,0.041636
closed_eye_2605.jpg_face_1.jpg,40,0,
closed_eye_2608.jpg_face_1.jpg,40,1,0.086776
closed_eye_2612.jpg_face_1.jpg,40,1,0.082988
closed_eye_2627.jpg_face_1.jpg,40,1,0.079119
closed_eye_2629.jpg_face_1.jpg,40,1,0.103015
closed_eye_2634.jpg_face_1.jpg,40,1,0.079308
closed_eye_2640.jpg_face_1.jpg,40,1,0.046313
closed_eye_2643.jpg_face_1.jpg,40,1,0.118051
closed_eye_2644.bmp_face_4.jpg,40,1,0.07212
closed_eye_2648.jpg_face_1.jpg,40,1,0.090501
closed_eye_2651.jpg_face_1.jpg,40,1,0.123928
closed_eye_2670.jpg_face_1.jpg,40,1,0.048126
closed_eye_2672.jpg_face_1.jpg,40,1,0.074115
closed_eye_2677.jpg_face_1.jpg,40,1,0.130471
closed_eye_2680.jpg_face_2.jpg,40,1,0.097761
